angle,lc,EA,IPF,EA_full,EA_norm,IPF_norm,EA_std,IPF_std,neg_force_frac,nonmono_energy_frac,neg_ea_frac,ipf_fallback_frac
65.9,LC2,43.51545503404405,0.5927812920676337,65.81864166259766,0.502745757375285,0.48281260015988314,1.1147597975922976,0.04156197930901542,0.0,0.0,0.0,0.0
65.95,LC2,43.648039711846245,0.5948733819855584,66.09196896023221,0.5060611368576208,0.4877937666311204,1.0999956260091488,0.041805870960340004,0.0,0.0,0.0,0.0
66.0,LC2,43.783225801255966,0.596990790632036,66.3677609761556,0.5094415665917026,0.4928352157893884,1.0847768226732153,0.04207181167926074,0.0,0.0,0.0,0.0
66.05,LC2,43.92095428042941,0.5991383459832933,66.645815955268,0.5128855706919817,0.49794844281617934,1.0691807157732172,0.04235547440646554,0.0,0.0,0.0,0.0
66.1,LC2,44.06128194597032,0.6013174619939592,66.92616017659505,0.5163945694002072,0.5031368142701335,1.0532683874660458,0.04266090592747503,0.0,0.0,0.0,0.0
66.15,LC2,44.204162491692436,0.6035333507590823,67.20862876044379,0.5199674047954009,0.5084127399013664,1.0371110803558732,0.0429994293819184,0.0,0.0,0.0,0.0
66.2,LC2,44.34959676530626,0.6057740847269694,67.49315897623698,0.5236040980752007,0.5137478207772752,1.0207910583721085,0.0433701235539646,0.0,0.0,0.0,0.0
66.25,LC2,44.497586992051865,0.608038432068295,67.77970377604167,0.5273047048834066,0.5191391239708949,1.004387989871603,0.0437724720062952,0.0,0.0,0.0,0.0
66.3,LC2,44.64810191260444,0.6103267769018809,68.06815422905817,0.5310684435571159,0.5245875640508483,0.9879835161718418,0.04420081449855394,0.0,0.0,0.0,0.0
66.35,LC2,44.801142586602104,0.6126534740130106,68.35846667819553,0.5348953405933757,0.5301273190773345,0.97167515408163,0.04469133862210092,0.0,0.0,0.0,0.0
66.4,LC2,44.956665145026314,0.6150040891435411,68.65052329169379,0.5387842990144177,0.5357240217690603,0.9555529706429585,0.04521603861471992,0.0,0.0,0.0,0.0
66.45,LC2,45.11468474070231,0.6173793739742703,68.94432110256619,0.5427356977280217,0.5413794618422118,0.9397068147584017,0.04576915482178439,0.0,0.0,0.0,0.0
66.5,LC2,45.27513885498047,0.6197730931970808,69.23972786797418,0.546747973408382,0.5470787933250804,0.9242383465638997,0.04635039132959699,0.0,0.0,0.0,0.0
66.55,LC2,45.438042958577476,0.6221811572710673,69.5367554558648,0.550821512912393,0.5528122792155106,0.909238935083779,0.04695918663989849,0.0,0.0,0.0,0.0
66.6,LC2,45.603326903449165,0.6246018906434377,69.83525043063693,0.5549545621355064,0.5585759301020932,0.894804919558895,0.04760040121477255,0.0,0.0,0.0,0.0
67.0,LC2,47.00874688890245,0.624637997812695,72.2713868882921,0.5900981447958497,0.5586618995527056,0.8093656694023583,0.029583549304221236,0.0,0.0,0.0,0.0
67.05,LC2,47.19431739383273,0.6269204020500183,72.58110894097223,0.5947384746949833,0.5640961953558433,0.803280690289398,0.02940171299614324,0.0,0.0,0.0,0.0
67.1,LC2,47.38199286990695,0.6292122105757395,72.89186180962457,0.5994314409790841,0.5695528823218332,0.7982871462878374,0.02921337592457928,0.0,0.0,0.0,0.0
67.15,LC2,47.571744706895615,0.6315137810177274,73.20361879136827,0.6041763282278677,0.5750328119456007,0.7943687060529594,0.029013424300605183,0.0,0.0,0.0,0.0
67.2,LC2,47.7634916305542,0.6338426172733307,73.51624298095703,0.6089711041177869,0.5805776601732144,0.7914949801924819,0.02879223050988886,0.0,0.0,0.0,0.0
67.25,LC2,47.95725313822428,0.6361872752507528,73.82979583740234,0.6138162561945165,0.5861601791670634,0.7896216173294595,0.028561925866532733,0.0,0.0,0.0,0.0
67.3,LC2,48.15294202168783,0.6385347214010026,74.14414681328668,0.618709603751043,0.591749336667645,0.7886849659293896,0.028322332656551454,0.0,0.0,0.0,0.0
67.35,LC2,48.35056209564209,0.6408969230122037,74.4593243069119,0.6236512421767374,0.5973736262181102,0.7886184638141422,0.028063363937716402,0.0,0.0,0.0,0.0
67.4,LC2,48.550045331319176,0.6432677904764811,74.77523507012262,0.6286394703611468,0.6030185487520906,0.7893486531586521,0.027798310887621084,0.0,0.0,0.0,0.0
67.45,LC2,48.751389821370445,0.645661195119222,75.09190241495769,0.6336742406095855,0.6087171312347935,0.7907869630213988,0.027521202762061683,0.0,0.0,0.0,0.0
67.5,LC2,48.95450528462728,0.6480736335118612,75.40920554267035,0.638753295373602,0.614461032169635,0.792840037219867,0.02723449322224673,0.0,0.0,0.0,0.0
67.55,LC2,49.159395429823135,0.6504893998305002,75.72717963324652,0.6438767273928627,0.6202128567378096,0.795422958815369,0.02693923299739604,0.0,0.0,0.0,0.0
67.6,LC2,49.36602518293593,0.6529082457224528,76.04578484429254,0.6490436596150935,0.625972013623397,0.7984379791083124,0.026627000420366597,0.0,0.0,0.0,0.0
67.65,LC2,49.5743072297838,0.6553395489851633,76.3649173312717,0.6542519086835759,0.6317608309155514,0.8017884575573939,0.026311392062658298,0.0,0.0,0.0,0.0
67.7,LC2,49.7842583126492,0.6577955053912269,76.68464236789279,0.6595018932516614,0.6376083461680696,0.8053814165043133,0.025978687607615788,0.0,0.0,0.0,0.0
67.75,LC2,49.995782958136665,0.6602511439058516,77.00482432047527,0.6647912259353652,0.6434551045362098,0.8091293985472463,0.025635879836788812,0.0,0.0,0.0,0.0
67.8,LC2,50.208878411187065,0.6627092791928185,77.32551023695204,0.6701198378423636,0.6493078076004029,0.8129472764240709,0.025273329606892256,0.0,0.0,0.0,0.0
