pareto_lc,pareto_angle,pareto_EA,pareto_IPF,counter_lc,counter_best_EA,counter_best_IPF,counter_best_angle,EA_gap_vs_pareto,IPF_gap_vs_pareto,dominates_pareto
LC2,67.3,48.15294202168783,0.6385347214010026,LC1,28.76971043480767,0.6383272674348619,67.15,-19.383231586880157,-0.00020745396614074707,False
LC2,67.35,48.35056209564209,0.6408969230122037,LC1,28.82583734724257,0.6400564147366418,67.2,-19.52472474839952,-0.0008405082755619242,False
LC2,67.4,48.550045331319176,0.6432677904764811,LC1,28.88329135047065,0.6418124205536313,67.25,-19.666753980848526,-0.0014553699228497807,False
LC2,67.45,48.751389821370445,0.645661195119222,LC1,29.002105077107746,0.6453889972633786,67.35,-19.7492847442627,-0.0002721978558434257,False
LC2,67.5,48.95450528462728,0.6480736335118612,LC1,29.063441064622666,0.647216926018397,67.4,-19.891064220004615,-0.000856707493464226,False
LC2,67.55,49.159395429823135,0.6504893998305002,LC1,29.12605879041884,0.6490707596143087,67.45,-20.033336639404297,-0.0014186402161915357,False
LC2,67.6,49.36602518293593,0.6529082457224528,LC1,29.255041758219402,0.6528374751408895,67.55,-20.110983424716526,-7.077058156323979e-05,False
LC2,67.65,49.5743072297838,0.6553395489851633,LC1,29.32138877444797,0.6547521220313178,67.6,-20.252918455335827,-0.0005874269538455046,False
LC2,67.7,49.7842583126492,0.6577955053912269,LC1,29.388937950134277,0.6566910478803847,67.65,-20.395320362514923,-0.001104457510842205,False
LC2,67.75,49.995782958136665,0.6602511439058516,LC1,29.457687271965874,0.65865159034729,67.7,-20.53809568617079,-0.0015995535585615617,False
LC2,67.8,50.208878411187065,0.6627092791928185,LC1,29.59868706597222,0.6626317070590125,67.8,-20.610191345214844,-7.757213380599204e-05,False
LC2,67.85,50.42346159617106,0.6652226779195998,LC1,29.670892821417915,0.6646502614021301,67.85,-20.752568774753144,-0.0005724165174696427,False
LC2,67.9,50.63953389061822,0.6677580740716722,LC1,29.744225713941788,0.6666848493946923,67.9,-20.89530817667643,-0.0010732246769799003,False
LC2,67.95,50.85699123806424,0.6702979538175795,LC1,29.818640496995712,0.6687360770172543,67.95,-21.038350741068527,-0.001561876800325157,False
LC2,68.0,51.07582812839084,0.6728259722391764,LC1,29.89413038889567,0.670805854929818,68.0,-21.181697739495167,-0.00202011730935836,False
LC2,68.05,51.29601754082574,0.6753468480375078,LC1,30.048250728183323,0.6749855611059401,68.1,-21.247766812642414,-0.00036128693156767255,False
LC2,68.1,51.51744121975369,0.6778662237856123,LC1,30.12683656480577,0.677095373471578,68.15,-21.39060465494792,-0.0007708503140343437,False
LC2,68.15,51.74013614654541,0.6803900599479675,LC1,30.206395890977646,0.6792328457037607,68.2,-21.533740255567764,-0.0011572142442067834,False
LC2,68.2,51.96397590637207,0.6829035182793936,LC1,30.286929342481827,0.6813877556059096,68.25,-21.677046563890244,-0.0015157626734839669,False
LC2,68.25,52.188982751634384,0.6854163375165727,LC1,30.36838478512234,0.6835609575112661,68.3,-21.820597966512043,-0.001855380005306606,False
LC2,68.3,52.41503397623698,0.6879203816254934,LC1,30.45075586107042,0.6857454081376394,68.35,-21.964278115166557,-0.002174973487854004,False
LC2,68.35,52.642118983798554,0.69042083952162,LC1,30.618154419793022,0.6901407705412971,68.45,-22.02396456400553,-0.00028006898032295613,False
LC2,68.4,52.8702188067966,0.6929100685649447,LC1,30.703142801920574,0.6923501624001397,68.5,-22.167076004876026,-0.0005599061648050574,False
LC2,68.45,53.09921741485596,0.6953920953803592,LC1,30.788933436075848,0.6945673459106021,68.55,-22.31028397878011,-0.0008247494697570801,False
LC2,68.5,53.32914818657769,0.6978671683205498,LC1,30.875535859002007,0.6967917581399282,68.6,-22.453612327575684,-0.0010754101806216276,False
LC2,68.55,53.559868282741974,0.7003424333201514,LC1,30.96289889017741,0.6990285582012601,68.65,-22.596969392564564,-0.001313875118891361,False
LC2,68.6,53.79142051272922,0.7028095324834188,LC1,31.051022211710613,0.7012803455193838,68.7,-22.740398301018605,-0.0015291869640350342,False
LC2,68.65,54.02367538876004,0.7052628232373132,LC1,31.13986407385932,0.7035380105177561,68.75,-22.88381131490072,-0.001724812719557045,False
LC2,68.7,54.25665262010362,0.7077477739916908,LC1,31.229408264160156,0.7058010929160647,68.8,-23.027244355943466,-0.0019466810756260111,False
LC2,68.75,54.49024984571669,0.7102378971046872,LC1,31.319650650024414,0.7080718941158719,68.85,-23.170599195692276,-0.0021660029888153076,False
LC2,68.8,54.724442376030815,0.7127176490094926,LC1,31.50207561916775,0.7126225696669685,68.95,-23.222366756863064,-9.50793425241736e-05,False
LC2,68.85,54.95921654171414,0.715196990304523,LC1,31.594216134813095,0.7149009009202322,69.0,-23.365000406901046,-0.00029608938429082077,False
LC2,68.9,55.19446531931559,0.7176690002282461,LC1,31.686958842807346,0.7171861496236589,69.05,-23.507506476508244,-0.00048285060458719276,False
LC2,68.95,55.43020174238417,0.7201330595546298,LC1,31.78026803334554,0.719488349225786,69.1,-23.64993370903863,-0.0006447103288438338,False
